Class,TimeAccLoz1Dol-min(x),TimeAccLoz1Dol-max(x),TimeAccLoz1Dol-mean(x),TimeAccLoz1Dol-kurtosis(x),TimeAccLoz1Dol-skewness(x),TimeAccLoz1Dol-moment(x_3),TimeAccLoz1Dol-rms(x),TimeAccLoz1Dol-std(x),FFTAccLoz1Dol-PeakTrackFilter(x_BaseFrequency_0_25000_16000),FFTAccLoz1Dol-PeakTrackFilter(x_BaseFrequency_1_25000_16000),FFTAccLoz1Dol-TrackFilter(x_BaseFrequency_0_10_25000_16000),FFTAccLoz1Dol-TrackFilter(x_BaseFrequency_1_10_25000_16000),FFTAccLoz1Dol-RMSFilter(x_10_500_25000_16000),FFTAccLoz1Dol-RMSFilter(x_500_1000_25000_16000),FFTAccLoz1Dol-IntFilter(x_10_500_25000_16000),FFTAccLoz1Dol-IntFilter(x_500_1000_25000_16000),TimeAccLoz1Gor-min(x),TimeAccLoz1Gor-max(x),TimeAccLoz1Gor-mean(x),TimeAccLoz1Gor-kurtosis(x),TimeAccLoz1Gor-skewness(x),TimeAccLoz1Gor-moment(x_3),TimeAccLoz1Gor-rms(x),TimeAccLoz1Gor-std(x),FFTAccLoz1Gor-PeakTrackFilter(x_BaseFrequency_0_25000_16000),FFTAccLoz1Gor-PeakTrackFilter(x_BaseFrequency_1_25000_16000),FFTAccLoz1Gor-TrackFilter(x_BaseFrequency_0_10_25000_16000),FFTAccLoz1Gor-TrackFilter(x_BaseFrequency_1_10_25000_16000),FFTAccLoz1Gor-RMSFilter(x_10_500_25000_16000),FFTAccLoz1Gor-RMSFilter(x_500_1000_25000_16000),FFTAccLoz1Gor-IntFilter(x_10_500_25000_16000),FFTAccLoz1Gor-IntFilter(x_500_1000_25000_16000),TimeAccOsZ-min(x),TimeAccOsZ-max(x),TimeAccOsZ-mean(x),TimeAccOsZ-kurtosis(x),TimeAccOsZ-skewness(x),TimeAccOsZ-moment(x_3),TimeAccOsZ-rms(x),TimeAccOsZ-std(x),FFTAccOsZ-PeakTrackFilter(x_BaseFrequency_0_25000_16000),FFTAccOsZ-PeakTrackFilter(x_BaseFrequency_1_25000_16000),FFTAccOsZ-TrackFilter(x_BaseFrequency_0_10_25000_16000),FFTAccOsZ-TrackFilter(x_BaseFrequency_1_10_25000_16000),FFTAccOsZ-RMSFilter(x_10_500_25000_16000),FFTAccOsZ-RMSFilter(x_500_1000_25000_16000),FFTAccOsZ-IntFilter(x_10_500_25000_16000),FFTAccOsZ-IntFilter(x_500_1000_25000_16000),TimeAccProbka-min(x),TimeAccProbka-max(x),TimeAccProbka-mean(x),TimeAccProbka-kurtosis(x),TimeAccProbka-skewness(x),TimeAccProbka-moment(x_3),TimeAccProbka-rms(x),TimeAccProbka-std(x),FFTAccProbka-PeakTrackFilter(x_BaseFrequency_0_25000_16000),FFTAccProbka-PeakTrackFilter(x_BaseFrequency_1_25000_16000),FFTAccProbka-TrackFilter(x_BaseFrequency_0_10_25000_16000),FFTAccProbka-TrackFilter(x_BaseFrequency_1_10_25000_16000),FFTAccProbka-RMSFilter(x_10_500_25000_16000),FFTAccProbka-RMSFilter(x_500_1000_25000_16000),FFTAccProbka-IntFilter(x_10_500_25000_16000),FFTAccProbka-IntFilter(x_500_1000_25000_16000),TimeMicSignal-min(x),TimeMicSignal-max(x),TimeMicSignal-mean(x),TimeMicSignal-kurtosis(x),TimeMicSignal-skewness(x),TimeMicSignal-moment(x_3),TimeMicSignal-rms(x),TimeMicSignal-std(x),FFTMicSignal-RMSFilter(x_10_500_25000_16000),FFTMicSignal-RMSFilter(x_500_1000_25000_16000),FFTMicSignal-RMSFilter(x_1000_2000_25000_16000),FFTMicSignal-RMSFilter(x_2000_3000_25000_16000),FFTMicSignal-RMSFilter(x_3000_4000_25000_16000),FFTMicSignal-RMSFilter(x_4000_5000_25000_16000),FFTMicSignal-RMSFilter(x_5000_6000_25000_16000),FFTMicSignal-RMSFilter(x_6000_7000_25000_16000),FFTMicSignal-RMSFilter(x_7000_8000_25000_16000),FFTMicSignal-RMSFilter(x_8000_9000_25000_16000),FFTMicSignal-RMSFilter(x_9000_10000_25000_16000),FFTMicSignal-RMSFilter(x_10000_11000_25000_16000),FFTMicSignal-RMSFilter(x_11000_12500_25000_16000),TimeSpindleLoad-min(x),TimeSpindleLoad-max(x),TimeSpindleLoad-mean(x),TimeSpindleLoad-rms(x),TimeSpindleLoad-std(x),TimeSpindleRPM-min(x),TimeSpindleRPM-max(x),TimeSpindleRPM-mean(x),TimeSpindleRPM-rms(x),TimeSpindleRPM-std(x)
3,-21.073,26.887,0.0026198,2.0527,0.015284,2.9889,5.8045,5.8047,0.014066,0.025107,0.0042413,0.0084686,0.01881,0.057114,3.5282,13.245,-16.511,21.104,0.010396,3.3533,0.035491,1.528,3.5049,3.505,0.020356,0.01769,0.0061733,0.0065967,0.016605,0.057851,3.2884,12.478,-12.024,14.252,-0.0016089,19.851,0.12832,0.21951,1.196,1.196,0.0046236,0.0095276,0.00402,0.0061972,0.0073757,0.010885,1.705,2.8503,-17.35,31.8,-0.03092,71.164,1.9759,6.0653,1.4537,1.4534,0.016529,0.012175,0.012221,0.039784,0.054039,0.076183,13.983,17.214,-1.6411,1.7706,-0.0024694,3.6603,-0.0027835,-0.00011382,0.34452,0.34452,0.018502,0.0094102,0.0037443,0.0019568,0.0027535,0.0032746,0.0027674,0.0026053,0.0020635,0.0016834,0.0013614,0.0011424,0.0080347,2100.0,3728.7,3083.4,3110.8,412.63,1797.1,1811.2,1803.5,1803.5,5.1597
3,-22.828,24.064,0.0061552,5.0859,-0.0085873,-0.2557,3.0995,3.0996,0.01363,0.023551,0.0042463,0.0080288,0.013152,0.031112,2.6359,7.5696,-35.569,25.071,0.0048353,14.495,-0.020006,-0.34951,2.5948,2.5948,0.020756,0.017106,0.0058728,0.0064215,0.012206,0.030675,2.5417,6.943,-16.923,15.961,0.0010319,16.154,0.033825,0.13787,1.5974,1.5974,0.0067427,0.012026,0.0034738,0.0057906,0.0061939,0.010741,1.4833,2.9272,-5.6154,11.322,0.0093301,11.888,1.2471,1.8706,1.1447,1.1447,0.026344,0.009061,0.009841,0.038369,0.033409,0.05498,8.1742,14.047,-1.3186,1.2351,0.0028868,3.2464,-0.031964,-0.0010398,0.31924,0.31923,0.016304,0.012232,0.0055927,0.0024149,0.0029562,0.0031969,0.0027702,0.0024348,0.0021116,0.0016436,0.0013383,0.001056,0.004706,1408.7,2169.0,1810.0,1838.0,319.76,1797.1,1811.2,1803.6,1803.6,5.1623
3,-14.878,16.678,0.0071471,13.66,-0.054258,-0.17771,1.4851,1.4851,0.012542,0.018751,0.0042025,0.0068189,0.01308,0.030856,2.5885,7.4943,-13.23,13.276,0.0018826,14.075,-0.13169,-0.36571,1.4056,1.4056,0.017518,0.012141,0.0057096,0.0059167,0.011812,0.02474,2.4842,6.4332,-10.361,11.093,0.0024815,11.709,0.13275,0.20701,1.1596,1.1596,0.0032592,0.0071866,0.0023003,0.0051414,0.0037789,0.0073266,0.8941,1.9258,-4.0437,14.115,0.048698,10.665,0.64727,0.53767,0.94129,0.94006,0.012667,0.020857,0.0088088,0.035837,0.03046,0.050161,7.4199,12.555,-1.1718,1.0134,0.0017935,3.1964,-0.063957,-0.0011317,0.26059,0.26059,0.016485,0.0066128,0.0029847,0.0025713,0.0027604,0.0031022,0.002731,0.0026528,0.0019922,0.0015675,0.0012581,0.00091601,0.00062544,932.4,1490.6,1089.6,1103.0,171.87,1796.1,1811.3,1803.6,1803.7,5.1854
3,-11.994,13.718,0.0025273,5.5502,0.0020344,0.040731,2.7154,2.7155,0.0089521,0.01658,0.0032093,0.0060453,0.010987,0.023935,2.3221,5.8007,-15.656,13.993,-0.00092223,6.2722,0.035813,0.3214,2.0781,2.0782,0.019251,0.0065738,0.0056973,0.00427,0.010209,0.023316,2.2134,5.2458,-11.383,9.3844,0.007829,11.299,-0.0020277,-0.0024155,1.0601,1.0601,0.0029718,0.0072889,0.0016566,0.005027,0.0030093,0.0052151,0.70719,1.3796,-5.5086,14.817,0.00078108,19.816,2.0065,3.0554,1.1505,1.1505,0.0029935,0.018341,0.0059713,0.040108,0.035987,0.054995,8.6482,13.07,-1.0739,0.97314,-0.00024742,3.0073,-0.022077,-0.00039577,0.26172,0.26173,0.016092,0.0059944,0.0028161,0.0020139,0.0029527,0.0033718,0.0032441,0.0028282,0.0021236,0.0017349,0.0014339,0.0010541,0.0021802,1158.7,1364.0,1273.0,1275.7,83.946,1796.1,1811.3,1802.9,1802.9,5.225
3,-15.595,14.924,0.0091699,7.4497,-0.067311,-1.9719,3.0827,3.0828,0.005231,0.015329,0.0034392,0.0055334,0.0083189,0.014945,1.942,3.691,-10.514,10.3,0.003275,7.5489,-0.011227,-0.11769,2.1886,2.1886,0.02124,0.0055103,0.0065131,0.0039377,0.0079921,0.014468,1.8958,3.3597,-4.532,4.6541,-0.00019551,5.7004,0.29302,0.11501,0.73216,0.73218,0.043336,0.011085,0.039538,0.015061,0.012423,0.0032685,1.9591,0.9045,-3.3418,8.24,-0.022787,12.095,1.0778,0.3303,0.67457,0.67421,0.011073,0.023252,0.017864,0.033943,0.024286,0.031029,5.9203,7.6166,-1.2092,1.1632,-0.00052742,3.2752,0.053603,0.0010923,0.27314,0.27315,0.016871,0.0054482,0.0023249,0.002052,0.0028029,0.0033962,0.0032788,0.0028515,0.0021891,0.0017846,0.0014253,0.0011427,0.0035243,972.85,1293.0,1103.0,1103.9,43.827,1797.1,1811.2,1804.0,1804.0,5.2193
3,-2.6399,2.3347,0.0093425,3.0634,-0.033166,-0.0072717,0.60307,0.60301,0.0059509,0.019211,0.0030591,0.0071701,0.0030414,0.0033897,0.70291,0.80369,-2.6246,2.121,-0.002369,3.0758,-0.05712,-0.010144,0.5621,0.56211,0.021926,0.013759,0.0067277,0.0062695,0.004004,0.0030269,0.8898,0.76993,-4.8524,3.2502,0.017968,12.739,-1.0426,-0.098448,0.45572,0.45538,0.023181,0.0095676,0.027644,0.0064283,0.0098463,0.0010178,1.2172,0.25225,-12.329,13.962,-0.14645,6.3571,0.026987,0.12852,1.6888,1.6825,0.0062527,0.005291,0.0061267,0.02811,0.01174,0.016935,1.9877,3.4929,-0.88389,0.87525,0.0030445,2.7374,-0.016881,-0.00027972,0.25496,0.25495,0.015988,0.0025098,0.0015993,0.0020919,0.0029574,0.0035929,0.0036294,0.0033142,0.002842,0.0023168,0.0018259,0.0013291,0.0007951,799.58,1146.4,1079.4,1084.1,100.37,1797.1,1811.2,1803.6,1803.6,5.159
3,-2.4873,2.5025,0.0083974,3.106,-0.00083704,-0.00021033,0.63108,0.63105,0.029799,0.017634,0.010851,0.0059646,0.0051533,0.0053702,1.2011,1.3376,-2.2279,2.2126,-0.0037385,3.0494,-0.070028,-0.014188,0.58734,0.58735,0.010897,0.010964,0.005012,0.0047866,0.0051775,0.0051952,1.2925,1.2566,-1.6633,1.3886,-0.011572,3.0715,0.04514,0.0023588,0.37404,0.37387,0.0094872,0.0028491,0.0054001,0.0029863,0.0030356,0.0013847,0.68376,0.36583,-17.716,19.913,-0.096793,8.2717,-0.040959,-0.1818,1.6463,1.6435,0.024742,0.0053954,0.013056,0.03247,0.013425,0.030527,2.3495,7.059,-0.91268,0.86661,0.0037184,3.0541,0.067828,0.00068779,0.21648,0.21645,0.01096,0.0028385,0.0017007,0.0023686,0.0033745,0.0040647,0.0037726,0.0034904,0.002801,0.0023227,0.0019093,0.0013149,0.00082319,784.43,1384.5,1087.4,1116.1,251.92,1796.1,1811.3,1803.4,1803.4,5.2082
3,-18.082,17.579,0.0041858,6.9484,0.020464,0.27529,2.3783,2.3784,0.026027,0.034041,0.0083452,0.010712,0.055593,0.058889,11.636,14.155,-15.503,13.352,-0.0052215,6.7362,0.041861,0.34208,2.0142,2.0143,0.015105,0.023232,0.0046858,0.008216,0.051301,0.056694,10.7,12.717,-7.4618,7.2024,0.004409,6.6091,-0.066596,-0.12998,1.2497,1.2497,0.0086025,0.0084592,0.0065617,0.0096472,0.015644,0.015265,4.0639,3.9174,-42.467,42.314,-0.056095,6.4986,0.082559,15.729,5.7544,5.7543,0.017775,0.012292,0.0090406,0.030514,0.037149,0.25027,8.541,58.816,-1.6987,1.8743,-0.0040698,3.8346,-0.01303,-0.00069678,0.37677,0.37676,0.02039,0.015092,0.0062789,0.0026156,0.0036093,0.0040526,0.0038999,0.0035214,0.0028881,0.0023689,0.0019345,0.0013728,0.00085327,1263.2,3796.1,2866.3,2934.3,629.36,1796.1,1810.2,1802.3,1802.3,5.2016
3,-25.681,26.704,-0.00031472,4.2302,0.0044871,0.59815,5.1084,5.1085,0.013912,0.0073977,0.0055481,0.0054668,0.090674,0.14446,17.68,33.096,-21.119,21.302,-0.0044261,4.1577,0.066502,6.0536,4.4984,4.4986,0.021718,0.01081,0.0061957,0.0058204,0.082547,0.14696,16.189,30.669,-16.511,19.837,-0.0011254,4.1595,0.047598,1.5343,3.1825,3.1826,0.010244,0.019419,0.0059486,0.011195,0.028824,0.0444,6.6003,9.5308,-110.13,212.12,-0.036742,8.3303,0.19716,505.28,13.685,13.685,0.017239,0.018926,0.0099812,0.030725,0.069304,0.62814,13.119,141.22,-2.7351,3.3052,0.0019743,3.1929,-0.013238,-0.0059158,0.76454,0.76457,0.034007,0.044694,0.012231,0.0034764,0.0045714,0.0043948,0.0041502,0.0036493,0.002998,0.0024485,0.0020707,0.0015133,0.00089574,3680.0,4325.2,4081.1,4089.3,258.84,1796.1,1810.2,1803.0,1803.0,5.2162
3,-34.501,40.773,0.0067665,4.0905,0.018779,3.6035,5.7678,5.768,0.031026,0.019554,0.010227,0.008897,0.094784,0.20108,19.287,40.493,-20.737,23.637,0.0042449,3.575,0.004809,0.63331,5.0877,5.0878,0.016422,0.015175,0.0063185,0.0080522,0.085491,0.20855,17.593,37.952,-22.279,17.884,0.0037996,4.4061,-0.013058,-0.44736,3.2478,3.2479,0.012955,0.034021,0.0082343,0.013433,0.03037,0.050807,7.2034,11.229,-180.73,153.1,-0.018142,7.6748,-0.082214,-292.26,15.262,15.262,0.024735,0.013981,0.020988,0.034446,0.076656,0.73675,16.241,163.18,-3.5442,3.5557,-0.00091987,3.0744,-0.018381,-0.020117,1.0305,1.0306,0.036009,0.069312,0.013045,0.0037747,0.0049471,0.0046256,0.0042344,0.0037943,0.0028282,0.002402,0.0019561,0.0014163,0.00087827,4049.9,4304.8,4130.8,4131.8,90.66,1796.1,1810.2,1802.5,1802.5,5.1555
3,-21.271,30.61,0.0028535,4.1574,0.03711,3.9462,4.7377,4.7378,0.024814,0.017581,0.0089644,0.0079868,0.076164,0.18739,15.452,38.838,-21.607,22.828,-0.00274,4.2193,0.013656,1.1013,4.3204,4.3206,0.020862,0.011464,0.0069167,0.0065621,0.069831,0.1944,14.247,36.694,-16.816,15.9,0.0063021,4.4203,-0.0020311,-0.038153,2.6583,2.6584,0.005772,0.0095247,0.010282,0.012061,0.026099,0.04661,6.2458,10.29,-115.42,132.39,0.003811,5.4453,-0.043889,-108.8,13.534,13.535,0.027808,0.032323,0.020217,0.038815,0.063833,0.69662,14.214,155.38,-3.8033,3.049,-0.0031316,2.9282,-0.013495,-0.0093603,0.88519,0.88522,0.031053,0.059117,0.010967,0.0033916,0.0043965,0.0046182,0.0044864,0.0039654,0.0030683,0.002616,0.0020979,0.00155,0.00093116,4061.4,4537.7,4323.4,4326.5,163.29,1796.1,1811.3,1803.6,1803.6,5.1602
3,-24.216,21.805,0.0038015,6.7144,0.067583,2.3568,3.2671,3.2672,0.038315,0.019612,0.010448,0.0071898,0.049645,0.09299,10.116,22.333,-18.311,18.113,0.0028506,7.0616,0.067982,1.5114,2.8118,2.8119,0.016951,0.012926,0.0050068,0.0058406,0.044404,0.091368,9.2105,20.468,-16.709,14.756,0.0087445,8.3272,-0.10676,-0.59051,1.7686,1.7686,0.027617,0.022105,0.011349,0.012512,0.018877,0.022868,4.7616,5.7313,-102.53,101.52,-0.021559,10.774,0.041364,44.42,10.24,10.241,0.026253,0.030836,0.022292,0.039353,0.049455,0.41351,12.126,96.146,-2.5365,2.5307,0.0057686,3.8462,0.00041083,7.5446e-05,0.56843,0.56842,0.025464,0.032252,0.0085075,0.0030658,0.0043296,0.00447,0.0041937,0.0035891,0.0028048,0.0023682,0.0020443,0.0014033,0.00088023,4075.9,4542.1,4235.6,4239.4,179.39,1797.1,1811.2,1803.9,1803.9,5.1885
3,-20.096,23.362,-3.1472e-05,9.4636,0.11038,2.3743,2.7811,2.7812,0.034136,0.016653,0.0093505,0.0054572,0.032933,0.084756,6.8212,17.752,-19.898,22.065,0.0040647,8.7299,0.13344,1.9403,2.4408,2.4409,0.015599,0.021194,0.0047792,0.0080031,0.030577,0.088991,6.3917,16.81,-17.075,14.664,0.0035936,7.4751,-0.10163,-0.50933,1.7113,1.7113,0.030791,0.048104,0.012057,0.021253,0.017699,0.019527,3.9218,4.3703,-161.23,139.82,-0.0097058,13.499,-0.20621,-267.13,10.901,10.902,0.0082542,0.034206,0.01334,0.034113,0.033456,0.29627,7.808,69.12,-1.5432,1.9088,0.0005778,3.187,0.093676,0.0085092,0.44952,0.44954,0.022457,0.022661,0.0065226,0.0025727,0.0037366,0.0040059,0.0037589,0.0035222,0.0030424,0.0025346,0.0020273,0.0013967,0.0008781,4075.0,4560.2,4403.4,4406.7,171.31,1796.0,1811.3,1803.2,1803.2,5.2386
3,-22.34,20.875,3.4333e-05,25.107,0.11858,0.61214,1.7283,1.7283,0.023703,0.043624,0.0066025,0.012619,0.016464,0.042129,3.6893,10.029,-17.533,16.007,0.0031425,6.7594,-0.00049592,-0.0046954,2.1155,2.1156,0.017401,0.034438,0.0052167,0.010223,0.01524,0.043595,3.4899,9.4367,-11.521,11.551,0.0033914,4.2639,-0.012617,-0.24115,2.6737,2.6738,0.012332,0.043408,0.0058827,0.014886,0.0085736,0.0077225,1.7831,1.9154,-129.11,121.13,-0.010763,3.6479,-0.0072125,-433.31,39.165,39.167,0.0084247,0.020463,0.0081166,0.0322,0.017669,0.13009,3.8801,30.787,-1.261,1.2726,-2.7531e-05,3.2015,0.017438,0.00063459,0.33138,0.33139,0.014047,0.01294,0.0046841,0.0026457,0.0039583,0.0038168,0.0039459,0.0040297,0.0072317,0.0029312,0.0021904,0.0015261,0.00092889,4341.2,4461.5,4425.2,4425.3,31.092,1796.0,1811.3,1803.2,1803.2,5.2447
3,-3.9674,3.0976,0.0060198,3.1606,0.01684,0.005942,0.70666,0.70665,0.012465,0.026167,0.0038941,0.0083556,0.0046704,0.0066503,1.0214,1.5025,-2.7924,2.8993,-0.00032235,3.1365,-0.053061,-0.015441,0.66267,0.66269,0.020504,0.012767,0.0057114,0.005786,0.0049782,0.0066051,1.1209,1.4669,-2.9298,3.1434,-0.0018321,3.8738,0.071542,0.0076428,0.4745,0.47451,0.020046,0.0066108,0.0061643,0.0053585,0.004189,0.0020916,0.82306,0.48472,-34.074,31.678,-0.0029908,6.8788,-0.071651,-3.7627,3.7448,3.7449,0.017997,0.011548,0.0082829,0.031681,0.0139,0.037498,2.5771,9.1891,-0.91843,0.91268,0.00042071,3.0526,-0.030497,-0.00035023,0.22561,0.22562,0.0092397,0.0056629,0.0023535,0.0029277,0.0040549,0.0039141,0.0038677,0.0036865,0.0029976,0.0026632,0.0021412,0.001502,0.00092271,4080.4,4391.0,4223.5,4225.2,119.25,1797.1,1811.2,1803.4,1803.4,5.1623
3,-4.7151,4.1505,0.0074141,3.5609,0.0063975,0.0036741,0.83125,0.83124,0.011629,0.019438,0.0037174,0.0068377,0.0041569,0.0076124,1.0024,1.7241,-4.7456,5.0203,0.0013094,4.349,-0.073243,-0.07895,1.0253,1.0254,0.022696,0.012444,0.0063844,0.005626,0.0046354,0.0076563,1.1103,1.656,-8.8504,9.1708,0.0021477,5.8031,-0.011351,-0.054997,1.6922,1.6922,0.0089656,0.0087664,0.0038592,0.0057887,0.0037313,0.0021185,0.8065,0.53347,-104.56,104.54,-0.0007334,4.1747,0.00061326,15.19,29.15,29.151,0.018096,0.0051826,0.0068174,0.03361,0.014486,0.054457,2.5849,12.537,-0.94435,1.0653,-0.0014086,3.1045,0.0043904,5.1648e-05,0.22744,0.22744,0.008386,0.0040869,0.0023255,0.0028594,0.0038529,0.004177,0.0040398,0.0039256,0.0049888,0.0028665,0.0020417,0.0015432,0.00091631,3316.7,4072.9,3517.2,3521.1,164.85,1797.1,1811.2,1803.6,1803.7,5.1638
3,-36.988,30.717,0.0019265,7.9428,-0.11263,-16.282,5.2483,5.2484,0.019421,0.01088,0.0055643,0.0045988,0.022853,0.12719,4.1767,34.517,-32.121,34.211,0.0010453,9.3556,0.016523,1.7705,4.7497,4.7499,0.020867,0.0065931,0.0061937,0.0035461,0.020889,0.11871,3.9842,31.891,-30.457,27.512,0.00093844,8.9527,0.036717,1.9725,3.7733,3.7734,0.0038401,0.0087373,0.0024435,0.0053208,0.0052779,0.039463,1.2134,9.72,-173.96,98.56,-0.036768,8.9559,-0.42254,-1382.9,14.847,14.848,0.38496,0.35179,0.18151,0.18346,0.097747,0.26107,24.122,62.476,-1.9088,1.906,0.00076008,3.2105,0.0028405,0.00037173,0.5077,0.50772,0.011841,0.031164,0.010484,0.0046555,0.0050049,0.0050373,0.0043822,0.0042188,0.0036242,0.0028598,0.0022823,0.0015869,0.00098755,1249.4,3432.2,2406.6,2490.5,641.93,1797.1,1811.2,1803.8,1803.8,5.1854
3,-33.479,29.984,0.0048858,22.628,-0.18359,-5.8727,3.1744,3.1745,0.0070284,0.014644,0.0031845,0.0060911,0.011042,0.08942,2.2434,18.612,-40.727,31.19,-0.0024377,31.238,-0.46621,-12.426,2.9871,2.9872,0.020877,0.0087974,0.0070671,0.0055644,0.010313,0.067694,2.2829,15.356,-35.295,27.024,-1.5259e-05,27.307,-0.0050904,-0.06765,2.3687,2.3688,0.0024807,0.010821,0.0020658,0.0061711,0.0037233,0.024219,0.82348,4.7387,-175.83,72.512,0.039179,80.647,-3.7399,-1572.3,7.4915,7.4916,0.28356,0.22384,0.21041,0.18266,0.1135,0.13885,31.683,37.907,-1.5087,1.5374,-0.00026236,4.1206,-0.0048798,-0.00017729,0.3312,0.33121,0.0091492,0.016212,0.007422,0.0042797,0.0042888,0.0045087,0.0041249,0.0039651,0.0030713,0.0027748,0.0021436,0.0015405,0.00096157,1022.3,1234.1,1100.4,1102.0,60.193,1797.1,1811.2,1803.3,1803.3,5.198
3,-10.392,10.697,-0.0056946,6.1879,0.072476,0.37773,1.7338,1.7338,0.0054566,0.02378,0.002351,0.0081791,0.0078401,0.01591,1.668,3.7592,-12.787,14.527,0.004924,8.8819,0.09317,0.33141,1.5265,1.5265,0.01863,0.015033,0.0057122,0.0056699,0.0079778,0.015511,1.7581,3.3985,-13.215,11.887,0.0082886,23.905,-0.06402,-0.054491,0.94773,0.94773,0.0015721,0.011231,0.0013644,0.0056299,0.0026636,0.003522,0.56849,0.9184,-91.494,92.532,-0.0055296,7.6675,-0.042052,-129.07,14.533,14.533,0.01823,0.025216,0.0099323,0.033928,0.017369,0.059601,3.961,13.286,-0.85509,0.84358,0.00080039,3.0121,0.028895,0.00032263,0.22351,0.22352,0.0083364,0.0055234,0.0030008,0.0027683,0.0037713,0.0041096,0.0039881,0.0038843,0.0030448,0.0026988,0.0022335,0.0015867,0.0015922,1009.8,1379.0,1279.2,1284.6,118.47,1796.1,1811.3,1803.4,1803.4,5.284
3,-13.886,11.979,0.0033465,6.9311,-0.053567,-0.53778,2.1573,2.1573,0.0077931,0.017542,0.002425,0.0070513,0.014326,0.023555,2.8578,5.7427,-15.58,13.886,0.0025721,9.1667,0.1087,0.72446,1.8819,1.882,0.019379,0.0082232,0.0060285,0.0055993,0.013229,0.023215,2.7739,5.2207,-8.6673,10.514,0.0014449,13.202,0.47372,0.38205,0.93082,0.93085,0.04168,0.01572,0.039929,0.01395,0.012608,0.0051063,2.1549,1.3999,-151.2,104.36,0.022404,9.8203,-0.57713,-5805.0,21.586,21.587,0.26194,0.67214,0.19663,0.43549,0.16467,0.13219,41.316,34.448,-1.0163,1.0883,0.0016711,3.1715,0.030108,0.00053882,0.26158,0.26158,0.012153,0.0084475,0.0027631,0.0025744,0.0034848,0.0039039,0.0039358,0.0037695,0.0029938,0.0025152,0.0020441,0.0015073,0.0019452,1263.7,1556.7,1343.9,1348.1,105.88,1796.1,1811.3,1803.2,1803.2,5.1852
3,-2.3194,2.4262,0.002492,3.0484,0.019336,0.0043942,0.61024,0.61026,0.0090193,0.018651,0.0031748,0.0063472,0.0028114,0.0036304,0.62375,0.8157,-2.1821,2.1516,-0.001978,2.8772,-0.0067125,-0.0013249,0.58224,0.58226,0.020894,0.01257,0.0063827,0.006187,0.0038785,0.0032912,0.85728,0.78628,-2.6856,2.2889,0.016013,5.8024,-0.49829,-0.034189,0.4097,0.4094,0.021823,0.012107,0.028854,0.0061479,0.0099702,0.0010455,1.2201,0.26277,-6.4852,8.591,0.031726,9.7552,0.5012,0.40167,0.9294,0.92889,0.0022641,0.0041507,0.02041,0.02885,0.049637,0.039017,12.01,10.728,-1.2351,1.1344,0.0015932,3.4145,-0.15731,-0.0042555,0.30019,0.3002,0.021746,0.0027919,0.0014905,0.0019757,0.0024632,0.002798,0.0028317,0.0024162,0.0020589,0.001741,0.0014075,0.0009628,0.00060854,917.1,1208.5,1048.2,1055.4,122.82,1796.1,1810.2,1802.4,1802.5,5.1554
3,-2.5178,2.7161,-0.00074103,3.1386,0.018691,0.0048082,0.63599,0.63601,0.025306,0.014237,0.010649,0.006186,0.0063854,0.0059733,1.5617,1.5701,-2.3957,2.1821,-0.0080912,2.9927,-0.044405,-0.0095768,0.59975,0.59971,0.012332,0.0085369,0.0046872,0.0048371,0.0061487,0.0054504,1.5249,1.4247,-1.6022,1.4801,-0.011398,2.9715,0.045273,0.0019641,0.35156,0.35139,0.011667,0.0043646,0.0055956,0.0062744,0.0034511,0.0016828,0.7659,0.44231,-3.9064,7.5991,0.0069725,7.6645,0.01328,0.005186,0.73096,0.73095,0.15363,0.046482,0.072515,0.039112,0.040026,0.032531,10.696,8.6869,-0.91268,0.88101,-0.00033758,2.8732,-0.096764,-0.0016689,0.25837,0.25837,0.017776,0.0032287,0.0016434,0.0019049,0.0024399,0.0032448,0.0028445,0.0025545,0.0020609,0.0015876,0.0013183,0.0010305,0.00062733,1169.2,2085.8,1528.5,1551.3,265.72,1796.1,1810.2,1803.0,1803.0,5.217
3,-10.88,10.331,0.0019532,6.273,0.028703,0.12363,1.627,1.6271,0.025933,0.049221,0.0080701,0.017865,0.03962,0.044611,8.7873,9.9995,-10.269,8.1027,-0.0049955,6.0308,0.028286,0.075914,1.3897,1.3897,0.012412,0.040175,0.0044324,0.015697,0.036722,0.044588,8.117,9.1541,-4.6083,5.0508,0.0040342,5.3473,0.061005,0.034882,0.83002,0.83003,0.029181,0.012653,0.013141,0.011675,0.015252,0.012724,3.6041,3.0365,-6.9582,17.121,0.044273,11.704,1.4257,6.2968,1.6413,1.6408,0.10505,0.018218,0.037388,0.038724,0.062392,0.078305,16.08,19.14,-1.5173,1.5662,-0.00061847,3.5347,-0.12093,-0.0065636,0.37862,0.37863,0.024336,0.013982,0.0038625,0.0019219,0.0022485,0.0030395,0.0030182,0.0024514,0.0020079,0.001685,0.0014078,0.00099898,0.0006345,1958.6,3349.1,2357.8,2413.8,517.95,1796.1,1810.2,1802.3,1802.3,5.2009
